Image,h5_fooled,nit_h5,h5_wprediction,h5_to_tflite,h5_to_tflite_wprediction,h5_to_axc,h5_to_axc_wprediction,tflite_fooled,nit_tflite,tflite_wprediction,tflite_to_axc,tflite_to_axc_wprediction,axc_fooled,nit_axc,axc_wprediction,axc_to_h5_back
1219,True,1,0.9564367,False,0,False,0,True,1,0.9921875,False,0,False,14,0,False
1221,True,1,0.73784035,False,0,False,0,True,5,0.71875,False,0,False,97,0,False
1223,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1225,True,10,0.85171425,True,0.9765625,True,0.6120955024248294,True,1,0.9921875,True,0.5067200194157163,True,1,0.5067200194157163,False
1226,True,1,0.8292291,False,0,False,0,True,1,0.875,False,0,False,1,0,False
1227,True,2,0.9657777,True,0.40234375,False,0,True,1,0.7265625,False,0,False,6,0,False
1229,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1231,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1232,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1233,True,1,0.71683,False,0,False,0,False,1,0,False,0,False,1,0,False
1234,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1235,True,1,0.995993,False,0,False,0,True,1,0.84765625,True,0.5557021026861328,True,54,0.5557021026861328,True
1237,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1238,False,1,0,False,0,False,0,True,2,0.703125,True,0.5866758835871598,True,97,0.5866758835871598,True
1239,True,1,0.9996301,True,0.34375,False,0,True,1,0.9765625,False,0,False,2,0,False
1240,True,2,0.7980776,False,0,False,0,False,1,0,False,0,False,97,0,False
1241,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.6861858724136312,False
1243,True,1,0.9999999,False,0,False,0,True,1,0.7578125,True,0.5486476316565281,True,38,0.5486476316565281,True
1245,True,1,0.9704521,False,0,False,0,True,1,0.828125,False,0,False,97,0,False
1246,True,1,0.9991862,False,0,False,0,True,1,0.87109375,False,0,False,73,0,False
1249,True,1,0.94701976,False,0,True,0.4434043909076265,True,3,0.703125,True,0.3742168785516705,True,97,0.3742168785516705,False
1250,True,1,0.79943615,False,0,False,0,False,1,0,False,0,False,1,0,False
1251,True,1,0.9941619,False,0,False,0,True,1,0.87890625,True,0.6382287335748915,True,4,0.6382287335748915,True
1252,True,1,0.9888525,False,0,False,0,True,1,0.96875,False,0,False,9,0,False
1253,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1254,True,1,0.9999933,True,0.625,False,0,True,1,0.96484375,True,0.5601208197482086,True,3,0.5601208197482086,True
1255,True,1,0.9435684,False,0,False,0,True,17,0.70703125,False,0,False,1,0,False
1256,True,1,0.99999213,False,0,False,0,True,1,0.984375,True,0.36700126459253574,True,97,0.36700126459253574,True
1257,True,1,0.7942978,False,0,False,0,False,1,0,False,0,False,1,0,False
1258,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1259,True,1,0.99998975,True,0.91796875,False,0,True,1,0.99609375,False,0,False,97,0,False
1260,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1261,True,1,0.98902726,True,0.859375,True,0.606102554847701,True,1,0.99609375,True,0.6279645936704832,True,9,0.6279645936704832,True
1262,False,1,0,False,0,False,0,True,1,0.99609375,True,0.762476658829919,True,5,0.762476658829919,False
1264,True,1,0.9986156,True,0.99609375,True,0.8380553647474103,True,1,0.99609375,True,0.4844431631363607,True,2,0.4844431631363607,True
1266,True,2,0.7644839,False,0,False,0,False,1,0,False,0,False,84,0,False
1267,True,10,0.90195346,False,0,False,0,True,5,0.73828125,False,0,False,1,0,False
1268,True,1,0.9813224,False,0,False,0,True,2,0.78515625,False,0,False,1,0,False
1269,True,5,0.8214381,False,0,False,0,False,1,0,False,0,False,1,0,False
1270,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1271,True,1,0.9954117,False,0,False,0,True,1,0.82421875,False,0,False,1,0,False
1272,True,1,0.999992,False,0,False,0,True,1,0.9609375,True,0.39282325934254897,True,12,0.39282325934254897,True
1273,True,1,0.9464806,False,0,False,0,False,1,0,False,0,False,1,0,False
1274,False,1,0,False,0,False,0,True,1,0.75390625,False,0,False,1,0,False
1275,True,1,0.99974567,True,0.99609375,True,0.7481283956021232,True,1,0.99609375,True,0.6336545859044026,True,1,0.6336545859044026,True
1276,True,1,0.98328537,False,0,False,0,True,1,0.90234375,False,0,False,97,0,False
1277,True,1,0.9969921,False,0,False,0,True,1,0.83203125,True,0.45311120780182995,True,9,0.45311120780182995,True
1278,True,1,0.9942485,False,0,False,0,True,1,0.96484375,True,0.527450602914188,True,5,0.527450602914188,False
1279,True,1,0.999716,False,0,False,0,True,4,0.77734375,False,0,False,1,0,False
1280,False,1,0,False,0,False,0,True,1,0.73828125,False,0,False,1,0,False
1281,True,1,0.88482463,False,0,False,0,False,1,0,False,0,False,1,0,False
1282,True,1,0.915785,False,0,False,0,False,1,0,False,0,False,1,0,False
1283,True,1,0.99907863,False,0,False,0,True,1,0.703125,False,0,False,1,0,False
1284,True,1,0.9065751,True,0.69921875,False,0,True,1,0.98046875,False,0,False,97,0,False
1286,True,1,0.9585496,True,0.90234375,True,0.4852444897661577,True,1,0.98046875,True,0.7193084498262654,True,4,0.7193084498262654,True
1287,True,1,0.99577445,True,0.91796875,False,0,True,1,0.97265625,True,0.6462752072739364,True,14,0.6462752072739364,True
1288,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1289,False,1,0,False,0,False,0,True,1,0.765625,False,0,False,97,0,False
1290,True,1,0.8462395,True,0.88671875,True,0.5263595204298617,True,1,0.93359375,True,0.4471955166830256,True,7,0.4471955166830256,True
1291,True,1,0.7748533,False,0,False,0,True,2,0.703125,False,0,False,1,0,False
1292,True,1,0.9962961,False,0,False,0,True,1,0.99609375,True,0.501856890454663,True,14,0.501856890454663,True
1293,True,2,0.72435343,False,0,False,0,True,2,0.72265625,False,0,False,97,0,False
1294,True,1,0.9999467,True,0.984375,True,0.41707260793527284,True,1,0.99609375,True,0.6829917386382898,True,1,0.6829917386382898,True
1295,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1297,True,1,0.9999844,True,0.98046875,True,0.6556015385994339,True,1,0.99609375,True,0.7854104279253766,True,1,0.7854104279253766,True
1298,False,1,0,False,0,False,0,True,1,0.828125,False,0,False,1,0,False
1300,True,1,0.7589505,False,0,True,0.4599638572708231,True,1,0.94921875,True,0.6585426592762816,True,11,0.6585426592762816,True
1301,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1302,True,1,0.988398,True,0.515625,True,0.32498357441383,True,1,0.84375,True,0.4239526448598527,True,97,0.4239526448598527,False
1303,True,1,0.9920695,False,0,False,0,True,13,0.80859375,True,0.3185567985639346,True,97,0.3185567985639346,True
1305,True,1,0.9958211,False,0,False,0,False,1,0,False,0,False,1,0,False
1306,True,1,0.8090676,False,0,False,0,False,1,0,False,0,False,1,0,False
1308,True,1,0.99970007,True,0.421875,False,0,True,1,0.99609375,True,0.5144408131651489,True,9,0.5144408131651489,True
1310,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1311,True,1,0.99988973,False,0,False,0,True,1,0.8515625,False,0,False,1,0,False
1312,False,1,0,False,0,False,0,True,2,0.77734375,True,0.31211383400265486,False,1,0,False
1313,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1314,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1315,True,1,0.99990976,False,0,False,0,False,1,0,False,0,False,1,0,False
1316,True,1,0.7896869,False,0,False,0,True,1,0.88671875,False,0,False,1,0,False
1317,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1318,True,1,0.9993905,True,0.47265625,False,0,True,1,0.8828125,False,0,False,97,0,False
1319,True,1,0.9969452,False,0,False,0,False,1,0,False,0,False,1,0,False
1323,True,1,0.89944625,False,0,False,0,False,1,0,False,0,False,1,0,False
1324,True,1,0.9762759,False,0,False,0,False,1,0,False,0,False,1,0,False
1326,True,1,0.9856581,False,0,False,0,True,1,0.9296875,False,0,False,97,0,False
1329,True,1,0.999894,False,0,False,0,True,1,0.9296875,False,0,False,97,0,False
1330,True,1,0.9699224,False,0,False,0,False,1,0,False,0,False,1,0,False
1331,True,1,0.9320779,False,0,False,0,False,1,0,False,0,False,1,0,False
1332,True,1,0.8598638,False,0,False,0,False,1,0,False,0,False,1,0,False
1335,True,1,0.7737884,False,0,False,0,False,1,0,False,0,False,1,0,False
1336,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1337,True,1,0.99919575,True,0.984375,False,0,True,1,0.99609375,False,0,False,33,0,False
1338,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1340,True,1,0.99053895,False,0,False,0,False,1,0,False,0,False,97,0,False
1341,True,1,0.87069577,False,0,False,0,False,1,0,False,0,False,1,0,False
1343,True,5,0.71160924,False,0,False,0,False,1,0,False,0,False,1,0,False
1345,True,1,0.99189454,True,0.640625,False,0,True,1,0.88671875,True,0.5434680903477105,False,1,0,False
1347,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1348,True,1,0.85055256,False,0,False,0,True,1,0.921875,False,0,False,1,0,False
1349,True,1,0.9998734,True,0.90234375,False,0,True,1,0.8671875,False,0,False,1,0,False
1350,True,2,0.8716506,False,0,False,0,False,1,0,False,0,False,1,0,False
1351,True,1,0.9999466,False,0,False,0,True,1,0.765625,True,0.4593156212207499,False,1,0,False
1352,True,1,0.99733824,False,0,False,0,True,2,0.7265625,False,0,False,1,0,False
1353,True,1,0.89225256,True,0.42578125,True,0.6045567967104618,True,1,0.90625,False,0,False,4,0,False
1354,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1356,True,1,0.985851,False,0,False,0,False,1,0,False,0,False,1,0,False
1357,False,1,0,False,0,False,0,True,1,0.703125,False,0,False,1,0,False
1358,True,1,0.9999138,True,0.99609375,True,0.5474334040875896,True,1,0.99609375,True,0.5563238778020051,True,1,0.5563238778020051,True
1359,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1360,True,1,0.9993826,True,0.9609375,True,0.4040155949054768,True,1,0.984375,True,0.38295737523048884,True,97,0.38295737523048884,True
1361,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1362,True,1,0.9912141,True,0.84375,False,0,True,1,0.9921875,False,0,False,1,0,False
1363,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1364,True,1,0.9410653,False,0,False,0,False,1,0,False,0,False,97,0,False
1365,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1366,True,1,0.90819424,False,0,False,0,True,1,0.734375,False,0,False,1,0,False
1367,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1368,True,1,0.90310293,False,0,False,0,True,1,0.9375,False,0,False,37,0,False
1370,True,1,0.8415549,False,0,False,0,True,1,0.94921875,False,0,False,97,0,False
1371,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1372,True,1,0.9740847,False,0,False,0,True,1,0.890625,True,0.537621423685056,True,97,0.537621423685056,True
1374,True,1,0.99999976,True,0.99609375,True,0.7231735610155705,True,1,0.99609375,True,0.7810178491485436,True,1,0.7810178491485436,True
1375,True,1,0.96411383,False,0,False,0,False,1,0,False,0,False,1,0,False
1376,True,14,0.78809434,False,0,False,0,True,1,0.9296875,False,0,False,1,0,False
1377,False,1,0,False,0,False,0,True,1,0.82421875,False,0,False,1,0,False
1378,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.695102339354019,False
1379,True,1,0.983471,False,0,False,0,False,1,0,False,0,False,1,0,False
1380,True,1,0.9999522,False,0,False,0,True,1,0.90625,False,0,False,24,0,False
1382,True,1,0.9999325,False,0,False,0,True,1,0.99609375,True,0.8123045141264228,True,1,0.8123045141264228,True
1383,True,1,0.9977519,True,0.98828125,False,0,True,1,0.99609375,True,0.6672327743204028,True,2,0.6672327743204028,True
1384,True,1,0.91938144,False,0,False,0,True,1,0.765625,False,0,False,1,0,False
1386,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1387,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1388,True,1,0.9278428,True,0.99609375,True,0.6309231750697492,True,1,0.99609375,True,0.40939419294894536,True,1,0.40939419294894536,True
1389,True,1,0.9987877,True,0.4296875,False,0,True,1,0.9453125,False,0,False,57,0,False
1392,True,1,0.92818826,False,0,False,0,True,1,0.87890625,False,0,False,97,0,False
1395,True,1,0.9558455,True,0.97265625,True,0.6105912807327805,True,1,0.99609375,True,0.46283982918623484,True,4,0.46283982918623484,True
1396,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1397,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1401,True,1,0.9999577,False,0,False,0,False,1,0,False,0,False,1,0,False
1402,True,1,0.9991443,False,0,False,0,False,1,0,False,0,False,1,0,False
1403,True,1,0.9999541,False,0,True,0.28144354850828046,True,1,0.9765625,True,0.4295882551449711,True,35,0.4295882551449711,True
1404,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1405,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1406,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1407,True,1,0.9965503,True,0.72265625,False,0,True,1,0.9921875,True,0.39816891280920974,True,1,0.39816891280920974,True
1409,True,2,0.9681266,False,0,False,0,False,1,0,False,0,False,1,0,False
1410,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1411,False,1,0,False,0,False,0,True,1,0.82421875,False,0,False,1,0,False
1412,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1413,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1414,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1415,True,1,0.936898,False,0,False,0,False,1,0,False,0,False,97,0,False
1416,True,1,0.9227033,False,0,False,0,False,1,0,False,0,False,97,0,False
1417,True,1,0.99844736,False,0,False,0,True,1,0.96484375,True,0.4974713391811249,True,42,0.4974713391811249,True
1418,False,1,0,False,0,False,0,True,1,0.9609375,True,0.5170648714318478,True,97,0.5170648714318478,False
1419,True,1,0.99615943,False,0,False,0,False,1,0,False,0,False,1,0,False
1420,True,1,0.74585384,False,0,False,0,False,1,0,False,0,False,1,0,False
1421,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1423,True,1,0.997735,True,0.765625,False,0,True,1,0.98828125,True,0.4222600405154027,True,11,0.4222600405154027,True
1424,True,1,0.8161992,False,0,False,0,False,1,0,False,0,False,1,0,False
1425,True,1,0.99606484,False,0,False,0,True,4,0.73046875,True,0.38186308366288785,True,97,0.38186308366288785,True
1426,True,1,0.7669549,False,0,False,0,False,1,0,False,0,False,1,0,False
1428,True,1,0.9906866,False,0,False,0,True,1,0.94140625,True,0.40367551084477354,True,37,0.40367551084477354,True
1430,True,1,0.9996519,False,0,False,0,True,1,0.99609375,True,0.6506331225761753,True,12,0.6506331225761753,True
1431,True,1,0.9792619,True,0.52734375,False,0,False,1,0,False,0,False,1,0,False
1432,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1433,True,1,0.9978078,False,0,True,0.31499031483340517,True,1,0.8203125,True,0.3952326382410059,True,97,0.3952326382410059,True
1434,True,1,0.9840061,False,0,False,0,True,1,0.703125,False,0,False,22,0,False
1435,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1436,True,1,0.98042727,False,0,False,0,False,1,0,False,0,False,1,0,False
1437,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1441,True,1,0.7231394,False,0,False,0,True,1,0.8359375,False,0,False,1,0,False
1442,True,1,0.9885183,False,0,False,0,True,1,0.99609375,True,0.5615533164940002,True,2,0.5615533164940002,True
1444,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1446,True,1,0.9268321,False,0,False,0,True,1,0.72265625,False,0,False,97,0,False
1447,True,1,0.99826056,True,0.61328125,False,0,True,1,0.9375,False,0,False,1,0,False
1448,True,1,0.9996954,False,0,False,0,False,1,0,False,0,False,1,0,False
1449,False,1,0,False,0,False,0,True,2,0.703125,False,0,False,1,0,False
1450,True,1,0.99820244,False,0,True,0.42372927509966263,True,1,0.796875,True,0.3480444030290341,True,22,0.3480444030290341,True
1451,True,1,0.9617831,False,0,False,0,False,1,0,False,0,False,1,0,False
1452,True,1,0.9999832,False,0,False,0,False,1,0,False,0,False,1,0,False
1455,True,1,0.99989414,False,0,False,0,True,13,0.83984375,True,0.5071453765509694,True,97,0.5071453765509694,True
1457,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1458,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1459,True,1,0.9999403,True,0.94140625,False,0,True,1,0.99609375,True,0.4941962637668985,True,3,0.4941962637668985,True
1460,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1461,True,1,0.80158335,False,0,False,0,False,1,0,False,0,False,1,0,False
1462,True,12,0.8724748,False,0,False,0,False,1,0,False,0,False,1,0,False
1463,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1464,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1465,True,1,0.99999905,False,0,True,0.4118346007156736,True,1,0.98046875,True,0.35279366953765473,True,1,0.35279366953765473,True
1466,True,1,0.9786727,False,0,False,0,False,1,0,False,0,False,1,0,False
1467,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1468,False,1,0,False,0,False,0,True,1,0.79296875,False,0,False,1,0,False
1471,True,1,0.999938,True,0.9921875,True,0.4324734665977962,True,1,0.99609375,True,0.5437061623956098,True,12,0.5437061623956098,True
1472,True,1,0.9980166,False,0,False,0,False,1,0,False,0,False,1,0,False
1473,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1474,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1475,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1476,True,1,0.9993162,False,0,False,0,False,1,0,False,0,False,1,0,False
1477,True,1,0.9999918,False,0,False,0,True,1,0.7578125,False,0,False,97,0,False
1478,True,1,0.99833375,False,0,False,0,True,18,0.7578125,False,0,False,1,0,False
1479,True,1,0.9670116,True,0.328125,False,0,True,1,0.953125,True,0.49499679022801224,True,1,0.49499679022801224,True
1481,True,1,0.9998909,False,0,False,0,True,1,0.96875,True,0.6731975673657572,True,22,0.6731975673657572,True
1482,True,4,0.76357436,True,0.84765625,False,0,True,1,0.98828125,True,0.5827492036864815,True,97,0.5827492036864815,False
1483,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1484,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1485,True,1,0.981299,False,0,False,0,True,1,0.79296875,False,0,False,97,0,False
1486,True,1,0.95141757,False,0,False,0,True,3,0.73828125,True,0.5055211041739053,True,74,0.5055211041739053,False
1487,True,1,0.98080426,False,0,False,0,True,4,0.90625,False,0,False,1,0,False
1488,True,1,0.9996829,False,0,False,0,True,1,0.94140625,False,0,False,88,0,False
1489,False,1,0,False,0,False,0,True,1,0.94921875,False,0,False,13,0,False
1490,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1491,True,1,0.9706041,False,0,False,0,True,3,0.86328125,True,0.42567353634556615,False,1,0,False
1493,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1494,True,1,0.9999609,False,0,False,0,True,1,0.796875,False,0,False,11,0,False
1496,True,1,0.99523515,True,0.96484375,True,0.44042089467808393,True,1,0.99609375,True,0.5554561341390721,True,1,0.5554561341390721,True
1497,True,1,0.9726998,False,0,False,0,False,1,0,False,0,False,1,0,False
1498,True,1,0.99108654,False,0,False,0,True,1,0.90625,True,0.4693511544572958,True,97,0.4693511544572958,True
1499,True,1,0.987169,True,0.82421875,True,0.3565679668741736,True,1,0.95703125,False,0,False,53,0,False
1500,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1501,True,1,0.9999193,True,0.87109375,True,0.39006365230835693,True,1,0.98828125,True,0.5388075179053379,True,14,0.5388075179053379,True
1502,True,1,0.78003466,False,0,False,0,False,1,0,False,0,False,1,0,False
1503,True,1,0.9996748,False,0,False,0,True,1,0.984375,True,0.5876440952186613,True,2,0.5876440952186613,True
1504,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1505,True,1,0.77660197,False,0,False,0,True,1,0.86328125,False,0,False,1,0,False
1508,True,1,0.9946207,False,0,False,0,True,1,0.99609375,True,0.614036973615616,True,3,0.614036973615616,True
1509,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1510,True,1,0.99954885,True,0.99609375,False,0,True,1,0.99609375,True,0.6296507345464967,True,1,0.6296507345464967,True
1511,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1512,True,1,0.9787319,False,0,False,0,True,1,0.796875,False,0,False,1,0,False
1514,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1515,True,1,0.95339316,False,0,False,0,True,2,0.89453125,False,0,False,1,0,False
1516,False,1,0,False,0,False,0,True,1,0.81640625,False,0,False,97,0,False
1517,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1518,True,1,0.903128,False,0,False,0,False,1,0,False,0,False,1,0,False
1519,True,1,0.9385517,True,0.90234375,False,0,True,1,0.90234375,True,0.4553921962236498,True,65,0.4553921962236498,False
1520,True,1,0.9580442,False,0,False,0,True,8,0.8671875,False,0,False,1,0,False
1522,True,14,0.78873867,False,0,False,0,False,1,0,False,0,False,1,0,False
1523,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1524,True,1,0.7446756,False,0,False,0,False,1,0,False,0,False,1,0,False
1525,True,1,0.9093615,False,0,False,0,True,1,0.99609375,False,0,False,3,0,False
1526,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1528,True,1,0.9918292,False,0,False,0,False,1,0,False,0,False,1,0,False
1530,True,1,0.94232273,True,0.98046875,False,0,True,1,0.984375,False,0,False,1,0,False
1531,True,1,0.9999895,True,0.625,True,0.3944100243934535,True,1,0.99609375,True,0.50655511918877,True,31,0.50655511918877,True
1532,True,1,0.99999905,True,0.953125,False,0,True,1,0.99609375,True,0.5822101064496049,True,10,0.5822101064496049,True
1533,True,1,0.973782,False,0,False,0,False,1,0,False,0,False,1,0,False
1534,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1535,True,1,0.99462235,False,0,False,0,False,1,0,False,0,False,1,0,False
1537,False,1,0,False,0,False,0,True,1,0.73828125,True,0.411837917687779,True,97,0.411837917687779,False
1538,True,1,0.97214,True,0.88671875,True,0.6334374821680174,True,1,0.953125,True,0.5782621549156584,True,2,0.5782621549156584,True
1539,True,1,0.9408023,False,0,False,0,True,8,0.82421875,False,0,False,1,0,False
1540,False,1,0,False,0,False,0,True,1,0.80078125,False,0,False,1,0,False
1541,True,1,0.82926285,False,0,False,0,False,1,0,False,0,False,1,0,False
1543,True,1,0.9980995,False,0,False,0,True,1,0.96484375,False,0,False,97,0,False
1544,True,1,0.98754674,False,0,False,0,False,1,0,False,0,False,1,0,False
1545,True,3,0.86239594,False,0,False,0,True,1,0.703125,True,0.5993586949571622,True,8,0.5993586949571622,False
1546,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1549,True,1,0.97897834,False,0,False,0,False,1,0,False,0,False,1,0,False
1550,True,3,0.9231872,False,0,False,0,False,1,0,False,0,False,1,0,False
1551,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1553,True,1,0.9703709,False,0,False,0,False,1,0,False,0,False,1,0,False
1554,True,1,0.80119497,False,0,False,0,False,1,0,False,0,False,97,0,False
1555,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1557,True,1,0.99945205,False,0,False,0,True,1,0.98046875,False,0,False,1,0,False
1558,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1559,True,1,0.9989002,False,0,False,0,True,1,0.93359375,True,0.41754634739710594,True,97,0.41754634739710594,True
1562,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1563,True,1,0.9990576,False,0,False,0,True,22,0.76953125,False,0,False,1,0,False
1564,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1565,False,1,0,False,0,False,0,True,1,0.98046875,True,0.469945759424419,True,97,0.469945759424419,False
1566,True,1,0.99276143,False,0,False,0,True,1,0.74609375,False,0,False,97,0,False
1568,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1569,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1571,True,1,0.9949837,True,0.34765625,False,0,True,1,0.82421875,False,0,False,64,0,False
1573,True,15,0.78357005,False,0,False,0,False,1,0,False,0,False,1,0,False
1575,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1578,False,1,0,False,0,False,0,True,1,0.87109375,False,0,False,1,0,False
1579,True,1,0.7962741,False,0,False,0,True,3,0.75390625,False,0,False,97,0,False
1582,True,1,0.98900026,False,0,False,0,False,1,0,False,0,False,1,0,False
1583,True,1,0.9990866,False,0,False,0,False,1,0,False,0,False,52,0,False
1584,True,1,0.99952185,True,0.83203125,True,0.28220994381796155,True,1,0.875,True,0.35746956277097924,True,97,0.35746956277097924,True
1585,True,1,0.9965593,False,0,False,0,True,2,0.90625,False,0,False,97,0,False
1588,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1591,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1592,True,1,0.9999114,False,0,False,0,True,1,0.83984375,False,0,False,97,0,False
1593,True,16,0.94688654,False,0,False,0,True,1,0.9296875,False,0,False,29,0,False
1594,True,1,0.94367975,False,0,False,0,False,1,0,False,0,False,1,0,False
1595,True,1,0.99017274,True,0.96875,True,0.5612295293401026,True,1,0.98046875,True,0.6694266834897807,True,11,0.6694266834897807,True
1596,False,1,0,False,0,False,0,False,1,0,False,0,True,64,0.728010760039681,False
1597,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1598,True,1,0.9889972,False,0,False,0,True,1,0.82421875,False,0,False,1,0,False
1599,True,1,0.99222106,True,0.87109375,True,0.6169371361611452,True,1,0.92578125,False,0,False,1,0,False
1600,True,1,0.998066,True,0.59765625,False,0,True,1,0.99609375,True,0.5164973567045369,True,65,0.5164973567045369,True
1601,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1602,True,1,0.97993225,False,0,False,0,True,1,0.921875,True,0.6396746986243732,True,7,0.6396746986243732,True
1603,False,1,0,False,0,False,0,True,1,0.88671875,False,0,False,83,0,False
1604,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1606,True,3,0.80384266,False,0,False,0,True,1,0.90625,False,0,False,12,0,False
1607,False,1,0,False,0,False,0,True,1,0.89453125,False,0,False,97,0,False
1608,True,7,0.8686193,False,0,False,0,False,1,0,False,0,False,97,0,False
1609,True,1,0.92812425,False,0,False,0,False,1,0,False,0,False,1,0,False
1610,True,1,0.9915521,True,0.9296875,True,0.686897646518684,True,1,0.921875,True,0.6699625221274562,True,1,0.6699625221274562,True
1611,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1612,True,1,0.75663215,False,0,False,0,True,1,0.88671875,False,0,False,1,0,False
1614,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1615,True,1,0.9988814,True,0.91015625,True,0.40469010397059435,True,1,0.97265625,False,0,False,2,0,False
1616,True,1,0.9507461,False,0,False,0,False,1,0,False,0,False,43,0,False
1617,True,1,0.98882884,False,0,False,0,False,1,0,False,0,False,1,0,False
1619,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
1621,True,4,0.93885064,False,0,False,0,False,1,0,False,0,False,1,0,False
