Image,h5_fooled,nit_h5,h5_wprediction,h5_to_tflite,h5_to_tflite_wprediction,h5_to_axc,h5_to_axc_wprediction,tflite_fooled,nit_tflite,tflite_wprediction,tflite_to_axc,tflite_to_axc_wprediction,axc_fooled,nit_axc,axc_wprediction,axc_to_h5_back
387,True,1,0.8946639,True,0.5703125,True,0.33873738269739195,True,1,0.9375,True,0.4974572159395031,True,51,0.4974572159395031,True
388,True,1,0.9785599,True,0.59765625,True,0.4640737248790695,True,1,0.99609375,True,0.7252458451623776,True,1,0.7252458451623776,True
389,True,1,0.8806019,False,0,False,0,True,1,0.8671875,True,0.418739168191822,True,51,0.418739168191822,True
390,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
391,True,1,0.97517407,False,0,False,0,False,1,0,False,0,False,1,0,False
392,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
393,True,2,0.87157446,True,0.9609375,True,0.5976500355067952,True,1,0.96875,True,0.6696316619772491,True,1,0.6696316619772491,False
395,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
396,True,1,0.99698085,False,0,False,0,True,1,0.98828125,True,0.6784623427512156,True,18,0.6784623427512156,True
397,True,1,0.95458204,False,0,False,0,False,1,0,False,0,False,1,0,False
399,True,1,0.76579994,False,0,False,0,True,1,0.78515625,True,0.5756938862516777,True,21,0.5756938862516777,False
400,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
402,True,1,0.98068327,False,0,False,0,False,1,0,False,0,False,1,0,False
403,True,1,0.99999917,True,0.99609375,True,0.817162906485201,True,1,0.99609375,True,0.8064352108763305,True,1,0.8064352108763305,True
404,True,1,0.994783,False,0,False,0,True,1,0.96484375,True,0.6278328648221178,False,1,0,False
406,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
407,True,1,0.9999956,False,0,False,0,False,1,0,False,0,False,51,0,False
408,True,1,0.99889475,False,0,False,0,True,1,0.79296875,True,0.5127269306820454,True,8,0.5127269306820454,True
409,True,1,0.962198,True,0.9375,True,0.6085316078842964,True,1,0.9921875,True,0.7237406573622134,True,2,0.7237406573622134,False
410,True,1,0.8931722,False,0,False,0,False,1,0,False,0,False,1,0,False
413,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
414,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
415,True,1,0.7411395,False,0,False,0,False,1,0,False,0,False,1,0,False
416,True,13,0.8221977,False,0,False,0,False,1,0,False,0,False,1,0,False
417,True,1,0.93034154,False,0,False,0,True,3,0.73046875,True,0.49160144242068654,True,36,0.49160144242068654,False
419,True,1,0.96484727,False,0,False,0,False,1,0,False,0,False,1,0,False
420,True,6,0.7218787,False,0,False,0,False,1,0,False,0,False,1,0,False
421,True,1,0.999647,True,0.5234375,True,0.3678852256479628,True,1,0.98046875,True,0.6246995789040148,True,12,0.6246995789040148,True
424,True,1,0.97892684,False,0,False,0,False,1,0,False,0,False,1,0,False
425,True,1,0.8547074,False,0,False,0,False,1,0,False,0,False,1,0,False
429,True,1,0.9347187,False,0,False,0,True,1,0.99609375,True,0.8631855330903208,True,1,0.8631855330903208,True
431,True,1,0.9935288,False,0,False,0,True,1,0.99609375,True,0.854273515434247,True,1,0.854273515434247,True
432,True,1,0.7100805,False,0,False,0,True,1,0.9453125,True,0.5272609879927582,True,22,0.5272609879927582,False
435,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
436,True,1,0.9743095,True,0.72265625,True,0.5317321138676103,True,1,0.98828125,True,0.7637374758190802,True,1,0.7637374758190802,True
438,True,1,0.74879634,False,0,False,0,True,3,0.73828125,True,0.48052407819607507,True,51,0.48052407819607507,False
439,True,1,0.8976391,False,0,False,0,False,1,0,False,0,False,1,0,False
440,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
442,True,1,0.91953903,False,0,False,0,False,1,0,False,0,False,1,0,False
443,True,1,0.9983394,True,0.796875,True,0.44216323147519504,True,1,0.99609375,True,0.7124329837256492,True,5,0.7124329837256492,False
444,True,1,0.9849904,False,0,False,0,True,2,0.81640625,True,0.5211140887982115,True,31,0.5211140887982115,True
445,True,1,0.76742387,False,0,False,0,True,12,0.91015625,True,0.606257668168565,True,30,0.606257668168565,False
446,True,1,0.99698216,True,0.37890625,True,0.33359801558999275,True,1,0.99609375,True,0.8009307385520504,True,1,0.8009307385520504,True
447,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.4964790796328093,False
448,True,1,0.99633276,False,0,False,0,False,1,0,False,0,False,1,0,False
450,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
451,True,1,0.9484158,False,0,False,0,False,1,0,False,0,False,51,0,False
452,True,1,0.96967816,False,0,False,0,True,1,0.99609375,True,0.8025084818123469,True,2,0.8025084818123469,True
454,True,1,0.9948377,False,0,False,0,True,1,0.984375,True,0.6350056737503964,True,12,0.6350056737503964,True
455,True,1,0.8987108,False,0,False,0,True,1,0.9140625,True,0.44502503050254894,True,51,0.44502503050254894,False
458,True,1,0.90727925,True,0.98046875,True,0.7252216330104856,True,1,0.96875,True,0.724230904461988,True,1,0.724230904461988,False
460,True,1,0.96057683,False,0,False,0,False,1,0,False,0,False,1,0,False
461,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
462,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
463,True,1,0.9506131,False,0,False,0,True,1,0.984375,True,0.6199797718195843,True,3,0.6199797718195843,True
465,True,1,0.87882334,False,0,False,0,True,1,0.9921875,True,0.7624531104224295,True,18,0.7624531104224295,True
466,True,1,0.9740993,False,0,False,0,True,1,0.95703125,True,0.6880995167600236,True,1,0.6880995167600236,True
467,True,2,0.7671024,False,0,False,0,False,1,0,False,0,False,1,0,False
469,True,1,0.99870515,True,0.98046875,True,0.7181608010307063,True,1,0.99609375,True,0.7889272594368707,True,1,0.7889272594368707,True
471,True,1,0.9778,False,0,False,0,True,1,0.8828125,True,0.6598668710603655,True,22,0.6598668710603655,False
472,True,1,0.9984149,False,0,False,0,True,5,0.79296875,True,0.4988373372868652,False,1,0,False
475,True,1,0.9888967,False,0,False,0,False,1,0,False,0,False,1,0,False
476,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
477,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
479,False,1,0,False,0,False,0,False,1,0,False,0,True,19,0.8278037990543802,False
480,True,1,0.94127184,True,0.7890625,True,0.4891213582474219,True,1,0.98828125,True,0.7205833235451767,True,1,0.7205833235451767,False
481,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
482,True,1,1.0,True,0.99609375,True,0.8278971403712565,True,1,0.99609375,True,0.7206477655195423,True,1,0.7206477655195423,True
486,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.6606979983944105,False
487,True,1,0.800493,True,0.98828125,True,0.5919797410952619,True,1,0.8203125,True,0.49016125769602614,True,49,0.49016125769602614,True
489,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
490,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
491,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
492,True,1,0.9999596,True,0.625,True,0.5300790780660274,True,1,0.99609375,True,0.7798322528777252,True,1,0.7798322528777252,True
493,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
494,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
495,True,1,0.99999976,True,0.98828125,True,0.6538222870770422,True,1,0.99609375,True,0.7206039148289793,True,1,0.7206039148289793,True
496,True,1,0.92052406,False,0,False,0,False,1,0,False,0,False,11,0,False
497,True,1,0.9110626,False,0,False,0,True,1,0.96875,True,0.7175223394564387,True,1,0.7175223394564387,False
498,True,1,0.98568475,False,0,False,0,False,1,0,False,0,False,1,0,False
499,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
500,True,1,0.9610496,False,0,False,0,True,1,0.98046875,True,0.5710814519530559,True,51,0.5710814519530559,True
501,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
502,True,1,0.9831104,False,0,False,0,False,1,0,False,0,False,1,0,False
503,False,1,0,False,0,False,0,True,4,0.81640625,True,0.5768750511992126,False,1,0,False
504,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
505,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
506,True,1,0.9932921,False,0,False,0,True,1,0.93359375,True,0.6979301070889097,True,9,0.6979301070889097,False
507,True,1,0.99674356,False,0,False,0,True,2,0.83984375,True,0.5052771956723147,True,46,0.5052771956723147,False
508,True,1,0.9997836,True,0.9453125,True,0.5642642840109267,True,1,0.9921875,True,0.7477754583092227,True,1,0.7477754583092227,True
509,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
510,True,1,0.75516784,False,0,False,0,False,1,0,False,0,False,1,0,False
511,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
512,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
513,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
514,True,1,0.995455,False,0,False,0,True,1,0.9921875,True,0.6577556767755475,True,1,0.6577556767755475,True
515,True,1,0.81420887,False,0,False,0,False,1,0,False,0,False,1,0,False
516,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
517,True,1,0.99697757,False,0,False,0,True,1,0.953125,True,0.6178265633365133,True,6,0.6178265633365133,False
519,True,1,0.9999989,True,0.99609375,True,0.7773223705809641,True,1,0.99609375,True,0.688072568127492,True,1,0.688072568127492,True
521,True,1,0.96192604,False,0,False,0,False,1,0,False,0,False,1,0,False
522,False,1,0,False,0,False,0,True,1,0.87890625,True,0.5284063438344533,True,25,0.5284063438344533,False
523,True,29,0.80279046,False,0,False,0,False,1,0,False,0,False,1,0,False
524,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
525,True,1,0.9694211,False,0,False,0,True,1,0.98828125,True,0.7394922629060884,True,1,0.7394922629060884,True
527,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
528,False,1,0,False,0,False,0,True,1,0.99609375,True,0.668784632634783,True,2,0.668784632634783,False
529,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
530,True,1,0.999933,False,0,False,0,True,1,0.76171875,True,0.4662477982434221,True,7,0.4662477982434221,True
533,True,1,0.99880254,True,0.61328125,True,0.4404685297595572,True,1,0.81640625,True,0.5419130801172357,True,1,0.5419130801172357,True
534,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
535,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
536,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
538,True,1,0.9999471,True,0.98046875,True,0.5422863367070352,True,1,0.99609375,True,0.7075001432287586,True,1,0.7075001432287586,True
539,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
540,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
542,True,1,0.75490713,False,0,False,0,False,1,0,False,0,False,1,0,False
543,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
544,True,1,0.9901648,False,0,False,0,False,1,0,False,0,False,1,0,False
545,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
546,True,1,0.99504954,False,0,False,0,True,4,0.80859375,True,0.4359043567645916,True,29,0.4359043567645916,True
547,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
548,True,1,0.7740663,False,0,False,0,True,1,0.80078125,True,0.5752893874802152,True,3,0.5752893874802152,True
549,True,1,0.9982974,True,0.83984375,True,0.6064356437708684,True,1,0.99609375,True,0.8547121238632872,True,1,0.8547121238632872,True
550,True,1,0.7901457,False,0,False,0,False,1,0,False,0,False,1,0,False
552,True,1,0.98131025,True,0.56640625,True,0.31811827149180544,True,1,0.9375,True,0.5120160690026301,True,39,0.5120160690026301,True
554,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
555,True,1,0.95351386,False,0,False,0,True,1,0.99609375,True,0.766202631960891,True,4,0.766202631960891,False
556,False,1,0,False,0,False,0,True,28,0.734375,True,0.395353810441162,False,1,0,False
557,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
558,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
559,True,1,0.93063945,False,0,False,0,False,1,0,False,0,False,1,0,False
560,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
561,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
562,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
564,True,1,0.9943885,False,0,False,0,True,1,0.7890625,True,0.4460220892090024,True,51,0.4460220892090024,True
565,False,1,0,False,0,False,0,True,1,0.73046875,True,0.5275918376880155,True,51,0.5275918376880155,False
566,True,1,0.9309133,False,0,False,0,False,1,0,False,0,False,1,0,False
567,True,1,0.99996066,True,0.75390625,True,0.461658167800383,True,1,0.99609375,True,0.8548476703320764,True,1,0.8548476703320764,True
568,True,1,0.86187243,False,0,False,0,True,1,0.9921875,True,0.6830315439642427,True,1,0.6830315439642427,False
569,True,1,0.74561286,False,0,False,0,True,1,0.97265625,True,0.6828382472888767,True,14,0.6828382472888767,False
570,True,1,0.9974022,True,0.77734375,True,0.524867064432986,True,1,0.91796875,True,0.5628850449486366,True,23,0.5628850449486366,True
571,True,5,0.89640564,False,0,False,0,False,1,0,False,0,False,1,0,False
572,True,1,0.7245968,False,0,False,0,False,1,0,False,0,False,1,0,False
573,True,1,0.9870242,False,0,False,0,True,3,0.78125,True,0.6147170218793906,True,1,0.6147170218793906,True
574,True,1,0.9144657,False,0,False,0,False,1,0,False,0,False,1,0,False
575,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
576,True,1,0.91978264,False,0,False,0,False,1,0,False,0,False,51,0,False
578,True,6,0.89151937,False,0,False,0,False,1,0,False,0,False,1,0,False
579,True,1,0.9833577,True,0.4921875,True,0.43386624533572,True,2,0.73046875,True,0.566102866209274,False,1,0,False
581,True,1,0.76884484,False,0,False,0,True,1,0.7890625,True,0.4409220541858523,True,6,0.4409220541858523,False
582,True,5,0.7035662,False,0,False,0,False,1,0,False,0,False,1,0,False
583,True,1,0.9897243,False,0,False,0,True,5,0.8515625,True,0.5815373649976834,True,15,0.5815373649976834,True
584,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
585,True,1,0.9779499,False,0,False,0,True,1,0.98828125,True,0.7093848808591522,True,1,0.7093848808591522,False
587,True,1,0.76897335,False,0,False,0,True,1,0.98046875,True,0.753091141963168,True,3,0.753091141963168,False
588,True,1,0.7829709,False,0,False,0,False,1,0,False,0,False,1,0,False
589,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
590,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
591,True,1,0.9988715,True,0.98828125,True,0.660248096224627,True,1,0.9921875,True,0.6440389174014841,True,3,0.6440389174014841,True
592,True,1,0.99994683,True,0.99609375,True,0.8255834559481364,True,1,0.99609375,True,0.6711830281072514,True,1,0.6711830281072514,True
593,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
594,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
595,True,9,0.9262881,True,0.9765625,True,0.6705435867890293,True,1,0.9921875,True,0.65507337618133,True,1,0.65507337618133,False
596,True,1,0.96540946,False,0,False,0,True,2,0.84375,True,0.57648366309671,True,21,0.57648366309671,False
597,True,1,0.89354885,True,0.52734375,True,0.33099770185198624,True,1,0.91796875,True,0.6893827628297263,True,1,0.6893827628297263,False
599,True,1,0.97219545,False,0,False,0,True,1,0.81640625,True,0.5061189121441265,True,17,0.5061189121441265,True
600,True,7,0.8014476,False,0,False,0,True,1,0.9921875,True,0.61861905505235,True,51,0.61861905505235,False
601,True,1,0.9754651,False,0,False,0,True,1,0.99609375,True,0.7765263728052815,True,1,0.7765263728052815,True
602,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
603,True,1,0.99998975,True,0.99609375,True,0.7624452710041721,True,1,0.99609375,True,0.816552198515606,True,1,0.816552198515606,True
604,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
605,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
606,False,1,0,False,0,False,0,True,1,0.98828125,True,0.7736065952511613,True,1,0.7736065952511613,False
608,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
609,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
610,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
611,True,1,0.99978954,False,0,False,0,True,1,0.99609375,True,0.7464065834051495,True,1,0.7464065834051495,True
612,True,1,0.8888124,False,0,False,0,True,6,0.921875,True,0.5989753737625509,True,51,0.5989753737625509,True
613,True,1,0.99990356,True,0.9140625,True,0.5699651226016512,True,1,0.99609375,True,0.7410239949235452,True,1,0.7410239949235452,True
614,True,1,0.9835471,False,0,False,0,True,1,0.8359375,True,0.5498419543007493,True,8,0.5498419543007493,True
615,False,1,0,False,0,False,0,True,1,0.9296875,True,0.5071967434371248,True,51,0.5071967434371248,False
616,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
617,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
618,True,1,0.9845828,True,0.953125,True,0.6469818599397247,True,1,0.98046875,True,0.734876593148579,True,1,0.734876593148579,True
619,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
620,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
622,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
624,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
625,True,1,0.7738155,False,0,False,0,True,3,0.92578125,True,0.5447805150544849,True,51,0.5447805150544849,False
626,True,1,0.9856495,False,0,False,0,False,1,0,False,0,False,1,0,False
627,True,1,0.9741067,False,0,False,0,True,1,0.98828125,True,0.6353427646273814,True,51,0.6353427646273814,True
628,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
629,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
630,True,1,0.98834944,False,0,False,0,False,1,0,False,0,False,1,0,False
631,True,1,0.95260334,True,0.72265625,True,0.5108730612820309,True,1,0.88671875,True,0.5520037922597156,True,4,0.5520037922597156,False
632,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
633,True,1,0.9973449,False,0,False,0,False,1,0,False,0,False,1,0,False
634,True,1,0.99933714,True,0.76171875,True,0.5412631835732993,True,1,0.8203125,True,0.525925670575607,True,19,0.525925670575607,True
635,True,1,0.9872225,False,0,False,0,False,1,0,False,0,False,43,0,False
636,True,1,0.9973671,True,0.53515625,True,0.38086476159426597,True,2,0.9140625,True,0.5259124706005798,True,19,0.5259124706005798,True
638,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
642,True,1,0.95642,False,0,False,0,False,1,0,False,0,False,1,0,False
643,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
644,True,1,0.9996971,False,0,False,0,True,1,0.99609375,True,0.7378517773535238,True,6,0.7378517773535238,True
645,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
647,True,1,0.99989486,True,0.953125,True,0.48474974904596435,True,1,0.99609375,True,0.7443887387502758,True,1,0.7443887387502758,True
648,True,4,0.7753925,False,0,False,0,True,1,0.94921875,True,0.5543438635460483,True,19,0.5543438635460483,True
649,True,1,0.7418388,False,0,False,0,False,1,0,False,0,False,1,0,False
650,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
653,False,1,0,False,0,False,0,True,1,0.87109375,True,0.6205581261298379,True,1,0.6205581261298379,False
654,True,1,0.73682034,True,0.66015625,True,0.48709184353471097,True,1,0.98828125,True,0.6358494007929081,True,3,0.6358494007929081,True
655,True,1,0.9996599,True,0.99609375,True,0.7060601540712029,True,1,0.99609375,True,0.70135305604899,True,1,0.70135305604899,True
656,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
659,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
660,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
661,True,1,0.9864342,True,0.7734375,True,0.4430752571874255,True,1,0.9765625,True,0.6563591231725456,True,11,0.6563591231725456,True
662,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
663,False,1,0,False,0,False,0,True,1,0.99609375,True,0.759856369073764,True,3,0.759856369073764,False
664,True,1,0.9448483,False,0,False,0,False,1,0,False,0,False,1,0,False
666,True,1,0.7092106,False,0,False,0,False,1,0,False,0,False,1,0,False
667,False,1,0,False,0,False,0,True,1,0.8984375,True,0.6176353108644179,False,1,0,False
668,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.62692685658797,True
669,True,1,0.9453152,True,0.9921875,True,0.6940502612186528,True,1,0.9921875,True,0.6896991463285,True,3,0.6896991463285,True
670,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
671,True,1,0.93339515,False,0,False,0,True,1,0.99609375,True,0.7094655827608684,True,1,0.7094655827608684,True
673,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
674,True,1,0.9978817,False,0,False,0,True,1,0.92578125,True,0.6529026063366241,True,1,0.6529026063366241,True
676,True,1,0.92548203,False,0,False,0,False,1,0,False,0,False,1,0,False
677,False,1,0,False,0,False,0,True,1,0.98046875,True,0.655574574017782,True,1,0.655574574017782,False
681,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
682,True,1,0.97904414,False,0,False,0,True,1,0.91796875,True,0.5275921449169876,True,32,0.5275921449169876,True
684,True,1,0.9484766,False,0,False,0,False,1,0,False,0,False,34,0,False
686,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.6181875414055215,False
687,True,1,0.7976531,False,0,False,0,True,1,0.984375,True,0.7013630709036914,True,1,0.7013630709036914,False
688,True,1,0.98937035,True,0.9609375,True,0.4897178581401924,True,1,0.99609375,True,0.7435422230977896,True,12,0.7435422230977896,True
690,True,1,0.9994733,True,0.94140625,True,0.6871075682436335,True,1,0.99609375,True,0.7544538379974639,True,1,0.7544538379974639,True
691,True,1,0.97755504,False,0,False,0,False,1,0,False,0,False,5,0,False
693,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
694,True,1,0.9863267,False,0,False,0,False,1,0,False,0,False,1,0,False
695,True,1,0.9173462,False,0,False,0,False,1,0,False,0,False,1,0,False
696,True,1,0.99998343,True,0.99609375,True,0.7194729245031711,True,1,0.98828125,True,0.5566575187453386,True,14,0.5566575187453386,True
698,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
700,True,1,0.7548195,False,0,False,0,False,1,0,False,0,False,1,0,False
702,True,1,0.9991472,False,0,False,0,False,1,0,False,0,False,1,0,False
703,True,1,0.99190253,True,0.99609375,True,0.8523385447581997,True,1,0.96484375,True,0.757901548360689,True,1,0.757901548360689,True
704,True,1,0.9195523,False,0,False,0,False,1,0,False,0,False,1,0,False
705,True,6,0.87663025,False,0,False,0,False,1,0,False,0,False,1,0,False
706,True,1,0.99994946,True,0.8828125,True,0.5911468677582912,True,1,0.99609375,True,0.775947606670468,True,1,0.775947606670468,True
707,True,1,0.9847055,True,0.5,True,0.46231984805855886,True,1,0.99609375,True,0.8419011045529509,True,1,0.8419011045529509,False
708,True,1,0.999861,True,0.91015625,True,0.5417977768245926,True,1,0.99609375,True,0.7349051531793805,True,1,0.7349051531793805,True
709,True,1,0.9245568,False,0,False,0,False,1,0,False,0,False,51,0,False
711,True,1,0.99999976,True,0.54296875,True,0.43450778704475895,True,1,0.99609375,True,0.7355587131669978,True,1,0.7355587131669978,True
712,True,1,0.99931216,False,0,False,0,False,1,0,False,0,False,1,0,False
713,True,1,0.9610825,False,0,False,0,True,1,0.82421875,True,0.5038846497390548,True,25,0.5038846497390548,True
714,False,1,0,False,0,False,0,True,1,0.93359375,True,0.683116229569593,True,51,0.683116229569593,False
716,True,1,0.97601604,False,0,False,0,False,1,0,False,0,False,1,0,False
717,True,1,0.9993907,False,0,False,0,False,1,0,False,0,False,1,0,False
718,True,1,0.9017685,True,0.6171875,True,0.32878665238457283,True,2,0.953125,True,0.4773586227449146,True,51,0.4773586227449146,True
719,True,1,0.9820524,False,0,False,0,True,1,0.98828125,True,0.5565104661887631,True,51,0.5565104661887631,False
720,True,1,0.9949713,False,0,False,0,True,3,0.9765625,True,0.7451080079684784,True,1,0.7451080079684784,True
721,True,1,0.99999475,True,0.99609375,True,0.663123581522484,True,1,0.99609375,True,0.6315416411966378,True,1,0.6315416411966378,True
722,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
723,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
724,True,1,0.99998724,True,0.9921875,True,0.7665402076133739,True,1,0.99609375,True,0.7633979016576036,True,1,0.7633979016576036,True
726,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
728,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
730,True,6,0.71233946,True,0.359375,True,0.294130464595661,True,1,0.83203125,True,0.6228280186950633,True,1,0.6228280186950633,False
732,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
735,True,1,0.9993338,True,0.99609375,True,0.8574532104434518,True,1,0.99609375,True,0.6708199045215237,True,1,0.6708199045215237,True
736,True,1,0.99337703,False,0,False,0,True,1,0.83203125,True,0.4980938260261491,True,2,0.4980938260261491,False
737,True,1,0.99999034,True,0.99609375,True,0.7152941736267262,True,1,0.99609375,True,0.64162409831155,True,1,0.64162409831155,True
738,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
741,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
742,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.7169920517205308,False
743,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.6218221501335653,False
744,True,1,0.99503005,True,0.53125,True,0.48835753957326006,True,1,0.99609375,True,0.9273718278833954,True,1,0.9273718278833954,False
745,True,1,0.97345597,False,0,False,0,False,1,0,False,0,False,1,0,False
746,False,1,0,False,0,False,0,True,1,0.8671875,True,0.5028871848382763,True,18,0.5028871848382763,True
747,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
748,True,1,0.9968823,False,0,False,0,True,1,0.87109375,True,0.4918117593230994,True,51,0.4918117593230994,True
750,True,1,0.9955379,False,0,False,0,True,4,0.83984375,True,0.5020232847549869,True,51,0.5020232847549869,False
753,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
754,True,1,0.9179326,False,0,False,0,True,51,0.453125,True,0.3041228141349605,False,1,0,False
755,True,1,0.999987,True,0.890625,True,0.5133327526920668,True,1,0.99609375,True,0.7461949206532635,True,1,0.7461949206532635,True
756,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
757,True,1,0.99999964,True,0.99609375,True,0.7534448571620256,True,1,0.99609375,True,0.7190226321505877,True,1,0.7190226321505877,True
758,True,1,0.9920225,False,0,False,0,True,1,0.9765625,True,0.7055011777985246,True,2,0.7055011777985246,True
759,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
760,True,3,0.80894405,False,0,False,0,True,1,0.91796875,True,0.6043164866919408,True,9,0.6043164866919408,False
761,True,1,0.92832845,False,0,False,0,False,1,0,False,0,False,1,0,False
762,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
763,False,1,0,False,0,False,0,True,1,0.8828125,True,0.5526178385070781,True,51,0.5526178385070781,False
764,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
765,True,1,0.91197425,False,0,False,0,False,1,0,False,0,False,1,0,False
766,True,1,0.99995625,False,0,False,0,True,1,0.98828125,True,0.6858761434517385,True,13,0.6858761434517385,True
768,True,1,0.9836105,False,0,False,0,True,5,0.8671875,True,0.4448792259999714,True,51,0.4448792259999714,True
769,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
